canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_value,value,IC50_nM,pIC50
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,CHEMBL3911786,=,=,5000.0,5.0,5000.0,5.301029995663981
N#CC1CCCN1C(=O)CNCC(O)COc1ccccc1,CHEMBL3704833,=,=,1.0,1.0,1.0,9.0
CS(=O)(=O)n1cc2c(n1)CN([C@H]1COC(c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3645490,=,=,2.5,2.5,2.5,8.602059991327963
CS(=O)(=O)n1cc2c(n1)CN([C@H]1COC(c3cc(F)c(F)cc3F)[C@@H](N)C1)C2,CHEMBL3645491,=,=,2.2,2.2,2.2,8.657577319177793
N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)COC1c1cc(F)c(F)cc1F,CHEMBL3645496,=,=,1.9,1.9,1.9,8.721246399047171
N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CCCC4)nc3C2)COC1c1cc(F)ccc1F,CHEMBL3645493,=,=,1.6,1.6,1.6,8.795880017344075
N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)COC1c1cc(F)ccc1F,CHEMBL3645497,=,=,1.0,1.0,1.0,9.0
N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CCCC4)nc3C2)COC1c1cc(F)c(F)cc1F,CHEMBL3645494,=,=,1.3,1.3,1.3,8.886056647693163
N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CC4)c3C2)COC1c1cc(F)ccc1F,CHEMBL3645495,=,=,1.6,1.6,1.6,8.795880017344075
N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CCCC4)c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL3645492,=,=,2.6,2.6,2.6,8.585026652029182
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCN12,CHEMBL3675618,=,=,0.38,0.38,0.38,9.42021640338319
[C-]#[N+]c1ccc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3CC#CC)N3CCN=C23)cc1,CHEMBL3675619,=,=,10.0,10.0,10.0,8.0
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3cc(F)ccc3F)N3CCN=C23)nc2ccccc12,CHEMBL3675620,=,=,43.0,43.0,43.0,7.366531544420414
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3cc(F)ccc3C#N)N3CCCN=C23)nc2ccccc12,CHEMBL3675621,=,=,99.0,99.0,99.0,7.00436480540245
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCCN12,CHEMBL3675622,=,=,1.3,1.3,1.3,8.886056647693163
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3C)N3CCN=C23)nc2ccccc12,CHEMBL3675623,=,=,539.0,539.0,539.0,6.268411234813261
CC(C)=CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCN12,CHEMBL3675624,=,=,1.6,1.6,1.6,8.795880017344075
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3cccc(F)c3)N3CCN=C23)nc2ccccc12,CHEMBL3675625,=,=,19.0,19.0,19.0,7.721246399047171
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3ccccc3)N3CCN=C23)nc2ccccc12,CHEMBL3675626,=,=,32.0,32.0,32.0,7.494850021680094
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3CC3CC3)N3CCN=C23)nc2ccccc12,CHEMBL3675627,=,=,8.0,8.0,8.0,8.096910013008056
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1ccc(OC)cc1)C1=NCCCN12,CHEMBL3675628,=,=,39.0,39.0,39.0,7.4089353929735005
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)NC1=NCCCN12,CHEMBL3675629,=,=,6113.0,6113.0,6113.0,5.21374560421022
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1cccc3ccccc13)C1=NCCCN12,CHEMBL3675630,=,=,44.0,44.0,44.0,7.356547323513812
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nccc(C#N)n1)C1=NCCN12,CHEMBL3675631,=,=,11.0,11.0,11.0,7.958607314841775
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1ccccc1C#N)C1=NCCN12,CHEMBL3675632,=,=,9.0,9.0,9.0,8.045757490560675
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3sccc3F)N3CCN=C23)nc2ccccc12,CHEMBL3675633,=,=,29.0,29.0,29.0,7.537602002101044
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3CC3CC3(F)F)N3CCN=C23)nc2ccccc12,CHEMBL3675634,=,=,14.0,14.0,14.0,7.853871964321762
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3CC3CCC3)N3CCN=C23)nc2ccccc12,CHEMBL3675635,=,=,29.0,29.0,29.0,7.537602002101044
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3ccccc3C#N)N3CCN=C23)nc2ccccc12,CHEMBL3675636,=,=,82.0,82.0,82.0,7.086186147616283
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=N[C@@H](C)CN12,CHEMBL3675637,=,=,1.0,1.0,1.0,9.0
CC#CCn1c(N2CCCC(NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1nc(NCc3ccccc3)c3ccccc3n1)c(=O)n2C,CHEMBL3680628,=,=,6.0,6.0,6.0,8.221848749616356
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1cc(C#N)cc3ccccc13)c(=O)n2C,CHEMBL3680629,=,=,6.0,6.0,6.0,8.221848749616356
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1nc(-c3ccccc3)nc3ccccc13)c(=O)n2C,CHEMBL3680630,=,=,9.0,9.0,9.0,8.045757490560675
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1cc(C#N)c3ccccc3n1)c(=O)n2C,CHEMBL3680631,=,=,2.0,2.0,2.0,8.698970004336019
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(CC(=O)c1cccc(OC3CC3)c1)c(=O)n2C,CHEMBL3680632,=,=,5.0,5.0,5.0,8.301029995663981
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1ccc3nc(C)c(C)nc3c1)c(=O)n2C,CHEMBL3680633,=,=,2.0,2.0,2.0,8.698970004336019
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(CC(=O)c1ccccc1Br)c(=O)n2C,CHEMBL3680634,=,=,2.0,2.0,2.0,8.698970004336019
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1nc3ccccc3c(C)c1C#N)c(=O)n2C,CHEMBL3680635,=,=,2.0,2.0,2.0,8.698970004336019
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1nccc(-c3ccccc3)n1)c(=O)n2C,CHEMBL3680636,=,=,2.0,2.0,2.0,8.698970004336019
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(CC(=O)c1ccccc1[N+](=O)[O-])c(=O)n2C,CHEMBL3680637,=,=,3.0,3.0,3.0,8.522878745280337
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CNC(c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3694421,=,=,6.8,6.8,6.8,8.167491087293763
N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CNC1c1cc(F)c(F)cc1F,CHEMBL3694422,=,=,0.7,0.7,0.7,9.154901959985743
CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)C(c3cc(F)ccc3F)N(CC(N)=O)C1)C2,CHEMBL3694423,=,=,4.3,4.3,4.3,8.366531544420413
N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CN(CC(=O)N2CC[C@@H](F)C2)C1c1cc(F)ccc1F,CHEMBL3694424,=,=,1.0,1.0,1.0,9.0
CN1C[C@H](N2Cc3cn(S(C)(=O)=O)nc3C2)C[C@H](N)C1c1cc(F)c(F)cc1F,CHEMBL3697938,=,=,0.9,0.9,0.9,9.045757490560675
CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)C(c3cc(F)ccc3F)N(C(=O)C(F)(F)F)C1)C2,CHEMBL3697939,=,=,14.5,14.5,14.5,7.838631997765026
CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)C(c3cc(F)ccc3F)N(CCO)C1)C2,CHEMBL3697940,=,=,1.7,1.7,1.7,8.769551078621726
CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)C(c3cc(F)ccc3F)N(CC3CC3)C1)C2,CHEMBL3697941,=,=,1.6,1.6,1.6,8.795880017344075
C[C@H](F)CN1C[C@H](N2Cc3cn(S(C)(=O)=O)nc3C2)C[C@H](N)C1c1cc(F)ccc1F,CHEMBL3697942,=,=,0.4,0.4,0.4,9.397940008672037
N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CN(CCN2CCC(F)(F)C2)C1c1cc(F)ccc1F,CHEMBL3697943,=,=,25.4,25.4,25.4,7.5951662833800615
Cn1cc(CCN2C[C@H](N3Cc4cn[nH]c4C3)C[C@H](N)C2c2cc(F)ccc2F)cn1,CHEMBL3697944,=,=,7.1,7.1,7.1,8.148741651280925
N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CN(Cc2cnccn2)C1c1cc(F)ccc1F,CHEMBL3697945,=,=,12.9,12.9,12.9,7.889410289700751
CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)C(c3cc(F)ccc3F)N(Cc3cncnc3)C1)C2,CHEMBL3697946,=,=,3.0,3.0,3.0,8.522878745280337
N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CN(Cc2cn[nH]c2)C1c1cc(F)ccc1F,CHEMBL3697947,=,=,2.9,2.9,2.9,8.537602002101044
CS(=O)(=O)N1C[C@@H](N2Cc3cn(S(C)(=O)=O)nc3C2)C[C@H](N)C1c1cc(F)ccc1F,CHEMBL3697948,=,=,53.3,53.3,53.3,7.273272790973428
CS(=O)(=O)n1cc2c(n1)CN([C@H]1C[C@H](N)C(c3cc(F)ccc3F)N(Cc3cn[nH]c3)C1)C2,CHEMBL3697949,=,=,3.9,3.9,3.9,8.4089353929735
CS(=O)(=O)n1cc2c(n1)CN([C@H]1C[C@H](N)C(c3cc(F)ccc3F)N(Cc3cncc4cccnc34)C1)C2,CHEMBL3697950,=,=,24.6,24.6,24.6,7.609064892896621
N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)CSC1c1cc(F)ccc1F,CHEMBL3644451,=,=,2.3,2.3,2.3,8.638272163982407
N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)CSC1c1cc(F)cc(F)c1F,CHEMBL3644452,=,=,3.4,3.4,3.4,8.468521082957745
N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)C[S+]([O-])C1c1cc(F)cc(F)c1F,CHEMBL3644453,=,=,40.0,40.0,40.0,7.3979400086720375
N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)C[S+]([O-])C1c1cc(F)cc(F)c1F,CHEMBL3644453,=,=,49.0,49.0,49.0,7.309803919971486
N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)CS(=O)(=O)C1c1cc(F)cc(F)c1F,CHEMBL3644454,=,=,119.0,119.0,119.0,6.924453038607469
CC(C)(O)Cn1cc2c(n1)CN([C@H]1CSC(c3cc(F)cc(F)c3F)[C@@H](N)C1)C2,CHEMBL3644455,=,=,2.6,2.6,2.6,8.585026652029182
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CSC(c3cc(F)cc(F)c3F)[C@@H](N)C1)C2,CHEMBL3644456,=,=,0.5,0.5,0.5,9.301029995663981
CC(C)(F)Cn1cc2c(n1)CN([C@H]1CSC(c3cc(F)cc(F)c3F)[C@@H](N)C1)C2,CHEMBL3644457,=,=,1.6,1.6,1.6,8.795880017344075
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3644458,=,=,0.6,0.6,0.6,9.221848749616356
NC(=O)c1[nH]nc2c1CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3644459,=,=,0.17,0.17,0.17,9.769551078621726
N#Cc1[nH]nc2c1CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3644460,=,=,0.46,0.46,0.46,9.337242168318426
N[C@H]1C[C@@H](N2Cc3nc(C(F)(F)F)[nH]c3C2)CSC1c1cc(F)ccc1F,CHEMBL3644461,=,=,1.1,1.1,1.1,8.958607314841775
N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CSC1c1cc(F)ccc1F,CHEMBL3639433,=,=,0.7,0.7,0.7,9.154901959985743
N[C@H]1C[C@@H](N2Cc3nc(-c4ccccc4)[nH]c3C2)CSC1c1cc(F)ccc1F,CHEMBL3644462,=,=,0.7,0.7,0.7,9.154901959985743
NC(=O)Cn1cc2c(n1)CN([C@H]1CSC(c3cc(F)cc(F)c3F)[C@@H](N)C1)C2,CHEMBL3644463,=,=,1.7,1.7,1.7,8.769551078621726
Cc1nc2c([nH]1)CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3644464,=,=,1.5,1.5,1.5,8.823908740944319
Cc1nc2c(o1)CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3644465,=,=,8.1,8.1,8.1,8.09151498112135
Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,CHEMBL3650433,=,=,5.7,5.7,5.7,8.244125144327509
Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,CHEMBL3650440,=,=,34.0,34.0,34.0,7.468521082957745
Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2F)c1=O,CHEMBL3650435,=,=,1343.0,1343.0,1343.0,5.871923987331284
Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cccc(F)c2)c1=O,CHEMBL3650436,=,=,1590.0,1590.0,1590.0,5.798602875679549
Cn1c2nc(Cl)cc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,CHEMBL3650439,=,=,5.6,5.6,5.6,8.2518119729938
Cn1c2ncnc-2c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,CHEMBL3650434,=,=,106.0,106.0,106.0,6.97469413473523
Cn1c2nc(C#N)cc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,CHEMBL3650437,=,=,14.0,14.0,14.0,7.853871964321762
Cc1nc(Cn2c3nccc-3c(N3CCCC(N)C3)n(Cc3cc(F)ccc3C#N)c2=O)nc2ccccc12,CHEMBL3650438,=,=,104.0,104.0,104.0,6.982966660701219
C[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL63860,=,=,0.26,0.26,0.26,9.585026652029182
C[C@H](N)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686733,=,=,0.35,0.35,0.35,9.455931955649724
CC(C)[C@H](N)C(=O)N[C@@H](C)B(O)O,CHEMBL365322,=,=,3.5,3.5,3.5,8.455931955649724
CC(C)[C@H](N)C(=S)N[C@@H](C)B(O)O,CHEMBL3686734,=,=,73.0,73.0,73.0,7.136677139879544
C[C@H](NC(=O)[C@H](C)N)B(O)O,CHEMBL3639856,=,=,63.0,63.0,63.0,7.200659450546418
C[C@H](NC(=S)[C@H](C)N)B(O)O,CHEMBL3686735,=,=,6500.0,6500.0,6500.0,5.187086643357144
CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL67279,=,=,1.7,1.7,1.7,8.769551078621726
CC(C)[C@H](N)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686736,=,=,44.0,44.0,44.0,7.356547323513812
N[C@H](C(=O)N1CCC[C@H]1B(O)O)C1CCCCC1,CHEMBL3686737,=,=,1.0,1.0,1.0,9.0
N[C@H](C(=O)N1CCC[C@H]1B(O)O)C1CCCCC1,CHEMBL3686737,=,=,4.0,4.0,4.0,8.397940008672037
NCC(=O)N1CCC[C@H]1B(O)O,CHEMBL67089,=,=,1.0,1.0,1.0,9.0
NCC(=S)N1CCC[C@H]1B(O)O,CHEMBL3686738,=,=,3.0,3.0,3.0,8.522878745280337
O=C(CNC12CC3CC(CC(O)(C3)C1)C2)N1CCC[C@H]1B(O)O,CHEMBL3686739,=,=,42.0,42.0,42.0,7.376750709602099
OB(O)[C@@H]1CCCN1C(=S)CNC12CC3CC(CC(O)(C3)C1)C2,CHEMBL3686740,=,=,160.0,160.0,160.0,6.795880017344075
O=C(CNCc1ccccc1)N1CCC[C@H]1B(O)O,CHEMBL3686741,=,=,9.5,9.5,9.5,8.022276394711152
OB(O)[C@@H]1CCCN1C(=S)CNCc1ccccc1,CHEMBL3686742,=,=,24.0,24.0,24.0,7.619788758288394
N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1B(O)O,CHEMBL3686752,=,=,200.0,200.0,200.0,6.698970004336019
N[C@@H](CC(=O)O)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686743,=,=,17.0,17.0,17.0,7.769551078621726
N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1B(O)O,CHEMBL494497,=,=,6.0,6.0,6.0,8.221848749616356
N[C@@H](CCC(=O)O)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686744,=,=,4.6,4.6,4.6,8.337242168318426
CCC[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL3686745,=,=,4.5,4.5,4.5,8.346787486224656
CCC[C@H](N)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686746,=,=,1.6,1.6,1.6,8.795880017344075
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1B(O)O,CHEMBL3686747,=,=,2.0,2.0,2.0,8.698970004336019
N[C@@H](Cc1c[nH]c2ccccc12)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686748,=,=,1.6,1.6,1.6,8.795880017344075
N=C(N)NCCC[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL3686749,=,=,1.8,1.8,1.8,8.744727494896694
N=C(N)NCCC[C@H](N)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686750,=,=,1.2,1.2,1.2,8.920818753952375
O=C([C@@H]1CCCN1)N1CCC[C@H]1B(O)O,CHEMBL63895,=,=,1.1,1.1,1.1,8.958607314841775
OB(O)[C@@H]1CCCN1C(=S)[C@@H]1CCCN1,CHEMBL3686751,=,=,6.4,6.4,6.4,8.193820026016112
C[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL63860,=,=,1400.0,1400.0,1400.0,5.853871964321762
C[C@H](N)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686733,=,=,20000.0,20000.0,20000.0,4.698970004336019
CC(C)[C@H](N)C(=O)N[C@@H](C)B(O)O,CHEMBL365322,=,=,9.0,9.0,9.0,8.045757490560675
CC(C)[C@H](N)C(=S)N[C@@H](C)B(O)O,CHEMBL3686734,=,=,220.0,220.0,220.0,6.657577319177793
C[C@H](NC(=O)[C@H](C)N)B(O)O,CHEMBL3639856,=,=,440.0,440.0,440.0,6.356547323513812
C[C@H](NC(=S)[C@H](C)N)B(O)O,CHEMBL3686735,=,=,7700.0,7700.0,7700.0,5.113509274827518
CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL67279,=,=,1200.0,1200.0,1200.0,5.920818753952375
CC(C)[C@H](N)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686736,=,=,5900.0,5900.0,5900.0,5.229147988357855
N[C@H](C(=O)N1CCC[C@H]1B(O)O)C1CCCCC1,CHEMBL3686737,=,=,380.0,380.0,380.0,6.42021640338319
N[C@H](C(=O)N1CCC[C@H]1B(O)O)C1CCCCC1,CHEMBL3686737,=,=,9000.0,9000.0,9000.0,5.045757490560675
NCC(=O)N1CCC[C@H]1B(O)O,CHEMBL67089,=,=,7000.0,7000.0,7000.0,5.154901959985743
NCC(=S)N1CCC[C@H]1B(O)O,CHEMBL3686738,=,=,1900.0,1900.0,1900.0,5.721246399047171
O=C(CNC12CC3CC(CC(O)(C3)C1)C2)N1CCC[C@H]1B(O)O,CHEMBL3686739,=,=,72.0,72.0,72.0,7.142667503568731
OB(O)[C@@H]1CCCN1C(=S)CNC12CC3CC(CC(O)(C3)C1)C2,CHEMBL3686740,=,=,40000.0,40000.0,40000.0,4.3979400086720375
O=C(CNCc1ccccc1)N1CCC[C@H]1B(O)O,CHEMBL3686741,=,=,69000.0,69000.0,69000.0,4.161150909262744
OB(O)[C@@H]1CCCN1C(=S)CNCc1ccccc1,CHEMBL3686742,=,=,170.0,170.0,170.0,6.769551078621726
C[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL63860,=,=,35000.0,35000.0,35000.0,4.455931955649724
N[C@@H](CC(=O)O)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686743,=,=,28000.0,28000.0,28000.0,4.552841968657781
N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1B(O)O,CHEMBL494497,=,=,3000.0,3000.0,3000.0,5.522878745280337
N[C@@H](CCC(=O)O)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686744,=,=,890.0,890.0,890.0,6.050609993355087
CCC[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL3686745,=,=,7400.0,7400.0,7400.0,5.130768280269024
CCC[C@H](N)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686746,=,=,19000.0,19000.0,19000.0,4.721246399047171
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1B(O)O,CHEMBL3686747,=,=,3000.0,3000.0,3000.0,5.522878745280337
N[C@@H](Cc1c[nH]c2ccccc12)C(=S)N1CCC[C@H]1B(O)O,CHEMBL3686748,=,=,700.0,700.0,700.0,6.154901959985743
N=C(N)NCCC[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL3686749,=,=,7100.0,7100.0,7100.0,5.1487416512809245
O=C([C@@H]1CCCN1)N1CCC[C@H]1B(O)O,CHEMBL63895,=,=,23000.0,23000.0,23000.0,4.638272163982407
OB(O)[C@@H]1CCCN1C(=S)[C@@H]1CCCN1,CHEMBL3686751,=,=,7000.0,7000.0,7000.0,5.154901959985743
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3654418,=,=,2.3,2.3,2.3,8.638272163982407
N[C@H]1C[C@@H](N2Cc3cnn(-c4ncccn4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,CHEMBL3654419,=,=,2.2,2.2,2.2,8.657577319177793
N[C@H]1C[C@@H](N2Cc3cnn(-c4ccccc4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,CHEMBL3654420,=,=,3.0,3.0,3.0,8.522878745280337
N#Cc1n[nH]c2c1CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3654421,=,=,8.5,8.5,8.5,8.070581074285707
NC(=O)c1n[nH]c2c1CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3654422,=,=,2.6,2.6,2.6,8.585026652029182
N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CCO[C@@H]1c1cc(F)ccc1F,CHEMBL3654423,=,=,5.8,5.8,5.8,8.236572006437063
Cc1c2c(nn1S(=O)(=O)C1(C)CC1)CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3654424,=,=,0.5,0.5,0.5,9.301029995663981
CC1(S(=O)(=O)n2cc3c(n2)CN([C@H]2CCO[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C2)C3)CC1,CHEMBL3654425,=,=,4.0,4.0,4.0,8.397940008672037
N[C@H]1C[C@@H](N2Cc3cnc(C4CC4)nc3C2)CCO[C@@H]1c1cc(F)ccc1F,CHEMBL3654426,=,=,4.1,4.1,4.1,8.387216143280265
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CCS[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3654427,=,=,14.3,14.3,14.3,7.844663962534938
CC(C)(O)Cn1cc2c(n1)CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3654428,=,=,21.1,21.1,21.1,7.675717544702307
N[C@H]1C[C@@H](N2Cc3cnn(-c4ccc(C(F)(F)F)cn4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,CHEMBL3654429,=,=,5.9,5.9,5.9,8.229147988357855
CC1(S(=O)(=O)n2cc3c(n2)CN([C@H]2CCO[C@H](c4cc(F)ccc4F)[C@@H](N)C2)C3)CC1,CHEMBL3654430,=,=,8.1,8.1,8.1,8.09151498112135
CC1(S(=O)(=O)n2cc3c(n2)CN([C@H]2CCO[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C2)C3)CC1,CHEMBL3654425,=,=,12.6,12.6,12.6,7.899629454882437
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,CHEMBL3687984,=,=,1.7,1.7,1.7,8.769551078621726
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c1c2=O,CHEMBL3687978,=,=,10.6,10.6,10.6,7.97469413473523
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3F)c1c2=O,CHEMBL3687979,=,=,156.0,156.0,156.0,6.806875401645538
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C(F)(F)F)c1c2=O,CHEMBL3687977,=,=,27.4,27.4,27.4,7.562249437179612
CC#CCn1c(N2CCC[C@@H](N)C2)nc2nc3n(c(=O)c21)CC(=O)N3C,CHEMBL3687980,=,=,123.0,123.0,123.0,6.910094888560602
CCN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](NC(=O)OC(C)(C)C)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,CHEMBL3687981,=,=,13.5,13.5,13.5,7.8696662315049934
CCN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3F)c1c2=O,CHEMBL3687982,=,=,625.0,625.0,625.0,6.204119982655925
